tier,track,primary_track,paper_id,year,venue,title,overview_path,tags
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0320,2024,CVPR,Total-Decom: Decomposed 3D Scene Reconstruction with Minimal Interaction,./2024/CVPR/2024_CVPR_Total-Decom-Decomposed-3D-Scene-Reconstruction-with-Minima/01_overview.md,"3D reconstruction, geometry, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0319,2024,CVPR,Triplane Meets Gaussian Splatting: Fast and Generalizable Single-View 3D Reconstruction with Transformers,./2024/CVPR/2024_CVPR_Triplane-Meets-Gaussian-Splatting-Fast-and-Generalizable-S/01_overview.md,"Gaussian Splatting, 3D reconstruction, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0201,2024,ECCV,Uni3DL: A Unified Model for 3D Vision-Language Understanding,./2024/ECCV/2024_ECCV_Uni3DL-A-Unified-Model-for-3D-Vision-Language-Understandin/01_overview.md,"Vision-Language Model, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0202,2024,ECCV,Unifying 3D Vision-Language Understanding via Promptable Queries,./2024/ECCV/2024_ECCV_Unifying-3D-Vision-Language-Understanding-via-Promptable-Q/01_overview.md,"Vision-Language Model, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0145,2025,ICML,3D Question Answering via only 2D Vision-Language Models,./2025/ICML/2025_ICML_3D-Question-Answering-via-only-2D-Vision-Language-Models/01_overview.md,"Vision-Language Model, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0070,2025,ICLR,3D Vision-Language Gaussian Splatting,./2025/ICLR/2025_ICLR_3D-Vision-Language-Gaussian-Splatting/01_overview.md,"Vision-Language Model, 3D Vision, Gaussian Splatting, semantic"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0792,2025,ICCV,3DGraphLLM: Combining Semantic Graphs and Large Language Models for 3D Scene Understanding,./2025/ICCV/2025_ICCV_3DGraphLLM-Combining-Semantic-Graphs-and-Large-Language-Mo/01_overview.md,"3D Scene Graph, LLM, Graph Reasoning"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0385,2025,ICCV,A Lesson in Splats: Teacher-Guided Diffusion for 3D Gaussian Splats Generation with 2D Supervision,./2025/ICCV/2025_ICCV_A-Lesson-in-Splats-Teacher-Guided-Diffusion-for-3D-Gaussia/01_overview.md,"Gaussian Splatting, Diffusion, Generation, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0271,2025,RA-L,ActiveGS: Active Scene Reconstruction using Gaussian Splatting,./2025/RA-L/2025_RA-L_ActiveGS-Active-Scene-Reconstruction-using-Gaussian-Splatt/01_overview.md,Gaussian Splatting
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0470,2025,3DV,AGS-Mesh: Adaptive Gaussian Splatting and Meshing with Geometric Priors for Indoor Room Reconstruction Using Smartphones,./2025/3DV/2025_3DV_AGS-Mesh-Adaptive-Gaussian-Splatting-and-Meshing-with-Geom/01_overview.md,"Gaussian Splatting, 3D reconstruction, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0783,2025,WACV,AIDE: Improving 3D Open-Vocabulary Semantic Segmentation by Aligned Vision-Language Learning,./2025/WACV/2025_WACV_AIDE-Improving-3D-Open-Vocabulary-Semantic-Segmentation-by/01_overview.md,"open-vocabulary, semantic, alignment"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0222,2025,ICCV,Baking Gaussian Splatting into Diffusion Denoiser for Fast and Scalable Single-stage Image-to-3D Generation and Reconstruction,./2025/ICCV/2025_ICCV_Baking-Gaussian-Splatting-into-Diffusion-Denoiser-for-Fast/01_overview.md,"3D Vision, Gaussian Splatting, Diffusion"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0255,2025,ICCV,Boost 3D Reconstruction using Diffusion-based Monocular Camera Calibration,./2025/ICCV/2025_ICCV_Boost-3D-Reconstruction-using-Diffusion-based-Monocular-Ca/01_overview.md,"3D Vision, Diffusion"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0224,2025,ICCV,CCL-LGS: Contrastive Codebook Learning for 3D Language Gaussian Splatting,./2025/ICCV/2025_ICCV_CCL-LGS-Contrastive-Codebook-Learning-for-3D-Language-Gaus/01_overview.md,"3D Vision, Gaussian Splatting"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0777,2025,CVPR,Chain of Semantics Programming in 3D Gaussian Splatting Representation for 3D Vision Grounding,./2025/CVPR/2025_CVPR_Chain-of-Semantics-Programming-in-3D-Gaussian-Splatting-Re/01_overview.md,"Gaussian Splatting, semantic, grounding"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0411,2025,ICLR,CityGaussianV2: Efficient and Geometrically Accurate Reconstruction for Large-Scale Scenes,./2025/ICLR/2025_ICLR_CityGaussianV2-Efficient-and-Geometrically-Accurate-Recons/01_overview.md,"Gaussian Splatting, 3D reconstruction, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0225,2025,ICCV,CLIP-GS: Unifying Vision-Language Representation with 3D Gaussian Splatting,./2025/ICCV/2025_ICCV_CLIP-GS-Unifying-Vision-Language-Representation-with-3D-Ga/01_overview.md,"Vision-Language Model, 3D Vision, Gaussian Splatting"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0480,2025,3DV,CoE: Deep Coupled Embedding for Non-Rigid Point Cloud Correspondences,./2025/3DV/2025_3DV_CoE-Deep-Coupled-Embedding-for-Non-Rigid-Point-Cloud-Corre/01_overview.md,"point cloud, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Planning and control,pr-0413,2025,ICLR,ComPC: Completing a 3D Point Cloud with 2D Diffusion Priors,./2025/ICLR/2025_ICLR_ComPC-Completing-a-3D-Point-Cloud-with-2D-Diffusion-Priors/01_overview.md,"Diffusion, Generation, point cloud, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0179,2025,ICRA,Context Graph-based Visual-Language Place Recognition,./2025/ICRA/2025_ICRA_Context-Graph-based-Visual-Language-Place-Recognition/01_overview.md,Graph Reasoning
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0336,2025,CVPR,CraftsMan3D: High-fidelity Mesh Generation with 3D Native Diffusion and Interactive Geometry Refiner,./2025/CVPR/2025_CVPR_CraftsMan3D-High-fidelity-Mesh-Generation-with-3D-Native-D/01_overview.md,"3D reconstruction, Diffusion, Generation, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0382,2025,ICCV,DeGauss: Dynamic-Static Decomposition with Gaussian Splatting for Distractor-free 3D Reconstruction,./2025/ICCV/2025_ICCV_DeGauss-Dynamic-Static-Decomposition-with-Gaussian-Splatti/01_overview.md,"Gaussian Splatting, 3D reconstruction, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0074,2025,ICLR,DenseGrounding: Improving Dense Language-Vision Semantics for Ego-centric 3D Visual Grounding,./2025/ICLR/2025_ICLR_DenseGrounding-Improving-Dense-Language-Vision-Semantics-f/01_overview.md,"3D Vision, semantic"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0395,2025,WACV,DepthSSC: Monocular 3D Semantic Scene Completion via Depth-Spatial Alignment and Voxel Adaptation,./2025/WACV/2025_WACV_DepthSSC-Monocular-3D-Semantic-Scene-Completion-via-Depth/01_overview.md,"semantic, alignment, depth, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0340,2025,CVPR,DiET-GS: Diffusion Prior and Event Stream-Assisted Motion Deblurring 3D Gaussian Splatting,./2025/CVPR/2025_CVPR_DiET-GS-Diffusion-Prior-and-Event-Stream-Assisted-Motion-D/01_overview.md,"Gaussian Splatting, Diffusion, Generation, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0415,2025,ICLR,DiffSplat: Repurposing Image Diffusion Models for Scalable Gaussian Splat Generation,./2025/ICLR/2025_ICLR_DiffSplat-Repurposing-Image-Diffusion-Models-for-Scalable/01_overview.md,"Gaussian Splatting, Diffusion, Generation, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0339,2025,CVPR,DIFIX3D+: Improving 3D Reconstructions with Single-Step Diffusion Models,./2025/CVPR/2025_CVPR_DIFIX3D%2B-Improving-3D-Reconstructions-with-Single-Step-Dif/01_overview.md,"3D reconstruction, Diffusion, Generation, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0389,2025,ICCV,DiGA3D: Coarse-to-Fine Diffusional Propagation of Geometry and Appearance for Versatile 3D Inpainting,./2025/ICCV/2025_ICCV_DiGA3D-Coarse-to-Fine-Diffusional-Propagation-of-Geometry/01_overview.md,"Diffusion, Generation, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0226,2025,ICCV,DiSCO-3D : Discovering and Segmenting Sub-Concepts from Open-vocabulary Queries in NeRF,./2025/ICCV/2025_ICCV_DiSCO-3D-Discovering-and-Segmenting-Sub-Concepts-from-Open/01_overview.md,"3D Vision, semantic"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0375,2025,ICCV,Distilling Diffusion Models to Efficient 3D LiDAR Scene Completion,./2025/ICCV/2025_ICCV_Distilling-Diffusion-Models-to-Efficient-3D-LiDAR-Scene-Co/01_overview.md,"sensor fusion, LiDAR, Diffusion, Generation, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0776,2025,CVPR,Dr. Splat: Directly Referring 3D Gaussian Splatting via Direct Language Embedding Registration,./2025/CVPR/2025_CVPR_Dr.-Splat-Directly-Referring-3D-Gaussian-Splatting-via-Dir/01_overview.md,"Gaussian Splatting, language embedding, grounding"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0371,2025,ICCV,Dream-to-Recon: Monocular 3D Reconstruction with Diffusion-Depth Distillation from Single Images,./2025/ICCV/2025_ICCV_Dream-to-Recon-Monocular-3D-Reconstruction-with-Diffusion/01_overview.md,"3D reconstruction, Diffusion, Generation, depth, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0331,2025,CVPR,DroneSplat: 3D Gaussian Splatting for Robust 3D Reconstruction from In-the-Wild Drone Imagery,./2025/CVPR/2025_CVPR_DroneSplat-3D-Gaussian-Splatting-for-Robust-3D-Reconstruct/01_overview.md,"Gaussian Splatting, 3D reconstruction, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0435,2025,NeurIPS,EAG3R: Event-Augmented 3D Geometry Estimation for Dynamic and Extreme-Lighting Scenes,./2025/NeurIPS/2025_NeurIPS_EAG3R-Event-Augmented-3D-Geometry-Estimation-for-Dynamic-a/01_overview.md,3D Vision
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0341,2025,CVPR,EAP-GS: Efficient Augmentation of Pointcloud for 3D Gaussian Splatting in Few-shot Scene Reconstruction,./2025/CVPR/2025_CVPR_EAP-GS-Efficient-Augmentation-of-Pointcloud-for-3D-Gaussia/01_overview.md,"Gaussian Splatting, 3D reconstruction, point cloud, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0475,2025,3DV,Efficient Continuous Group Convolutions for Local SE(3) Equivariance in 3D Point Clouds,./2025/3DV/2025_3DV_Efficient-Continuous-Group-Convolutions-for-Local-SE3-Equi/01_overview.md,"equivariant, point cloud, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0220,2025,ICCV,Egocentric Action-aware Inertial Localization in Point Clouds with Vision-Language Guidance,./2025/ICCV/2025_ICCV_Egocentric-Action-aware-Inertial-Localization-in-Point-Clo/01_overview.md,Vision-Language Model
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0236,2025,ICCV,Exploiting Vision Language Model for Training-Free 3D Point Cloud OOD Detection via Graph Score Propagation,./2025/ICCV/2025_ICCV_Exploiting-Vision-Language-Model-for-Training-Free-3D-Poin/01_overview.md,"3D Vision, Graph Reasoning"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0383,2025,ICCV,ExploreGS: Explorable 3D Scene Reconstruction with Virtual Camera Samplings and Diffusion Priors,./2025/ICCV/2025_ICCV_ExploreGS-Explorable-3D-Scene-Reconstruction-with-Virtual/01_overview.md,"3D reconstruction, Diffusion, Generation, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0469,2025,3DV,Flash3D: Feed-Forward Generalisable 3D Scene Reconstruction from a Single Image,./2025/3DV/2025_3DV_Flash3D-Feed-Forward-Generalisable-3D-Scene-Reconstruction/01_overview.md,"3D reconstruction, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0414,2025,ICLR,Flow Distillation Sampling: Regularizing 3D Gaussians with Pre-trained Matching Priors,./2025/ICLR/2025_ICLR_Flow-Distillation-Sampling-Regularizing-3D-Gaussians-with/01_overview.md,"Gaussian Splatting, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0372,2025,ICCV,FreeSplatter: Pose-free Gaussian Splatting for Sparse-view 3D Reconstruction,./2025/ICCV/2025_ICCV_FreeSplatter-Pose-free-Gaussian-Splatting-for-Sparse-view/01_overview.md,"Gaussian Splatting, 3D reconstruction, geometry, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0139,2025,ICML,From Thousands to Billions: 3D Visual Language Grounding via Render-Supervised Distillation from 2D VLMs,./2025/ICML/2025_ICML_From-Thousands-to-Billions-3D-Visual-Language-Grounding-vi/01_overview.md,"Vision-Language Model, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0287,2025,IROS,FunGraph: Functionality Aware 3D Scene Graphs for Language-Prompted Scene Interaction,./2025/IROS/2025_IROS_FunGraph-Functionality-Aware-3D-Scene-Graphs-for-Language/01_overview.md,"3D Vision, Graph Reasoning"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0452,2025,ICML,GAPrompt: Geometry-Aware Point Cloud Prompt for 3D Vision Model,./2025/ICML/2025_ICML_GAPrompt-Geometry-Aware-Point-Cloud-Prompt-for-3D-Vision-M/01_overview.md,"point cloud, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0386,2025,ICCV,Generative Gaussian Splatting: Generating 3D Scenes with Video Diffusion Priors,./2025/ICCV/2025_ICCV_Generative-Gaussian-Splatting-Generating-3D-Scenes-with-Vi/01_overview.md,"Gaussian Splatting, Diffusion, Generation, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0450,2025,ICML,Generative Point Cloud Registration,./2025/ICML/2025_ICML_Generative-Point-Cloud-Registration/01_overview.md,"geometry, Diffusion, Generation, point cloud, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0238,2025,ICCV,GeoProg3D: Compositional Visual Reasoning for City-Scale 3D Language Fields,./2025/ICCV/2025_ICCV_GeoProg3D-Compositional-Visual-Reasoning-for-City-Scale-3D/01_overview.md,3D Vision
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0416,2025,ICLR,GotenNet: Rethinking Efficient 3D Equivariant Graph Neural Networks,./2025/ICLR/2025_ICLR_GotenNet-Rethinking-Efficient-3D-Equivariant-Graph-Neural/01_overview.md,"equivariant, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0479,2025,3DV,GRIN: Zero-Shot Metric Depth with Pixel-Level Diffusion,./2025/3DV/2025_3DV_GRIN-Zero-Shot-Metric-Depth-with-Pixel-Level-Diffusion/01_overview.md,"Diffusion, Generation, depth, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0229,2025,ICCV,GroundFlow: A Plug-in Module for Temporal Reasoning on 3D Point Cloud Sequential Grounding,./2025/ICCV/2025_ICCV_GroundFlow-A-Plug-in-Module-for-Temporal-Reasoning-on-3D-P/01_overview.md,3D Vision
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0412,2025,ICLR,GS-LiDAR: Generating Realistic LiDAR Point Clouds with Panoramic Gaussian Splatting,./2025/ICLR/2025_ICLR_GS-LiDAR-Generating-Realistic-LiDAR-Point-Clouds-with-Pano/01_overview.md,"Gaussian Splatting, sensor fusion, LiDAR, point cloud, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0384,2025,ICCV,GSV3D: Gaussian Splatting-based Geometric Distillation with Stable Video Diffusion for Single-Image 3D Object Generation,./2025/ICCV/2025_ICCV_GSV3D-Gaussian-Splatting-based-Geometric-Distillation-with/01_overview.md,"Gaussian Splatting, Diffusion, Generation, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0343,2025,CVPR,High-fidelity 3D Object Generation from Single Image with RGBN-Volume Gaussian Reconstruction Model,./2025/CVPR/2025_CVPR_High-fidelity-3D-Object-Generation-from-Single-Image-with/01_overview.md,"Gaussian Splatting, 3D reconstruction, Diffusion, Generation, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0148,2025,ICML,How Do Images Align and Complement LiDAR? Towards a Harmonized Multi-modal 3D Panoptic Segmentation,./2025/ICML/2025_ICML_How-Do-Images-Align-and-Complement-LiDAR-Towards-a-Harmoni/01_overview.md,3D Vision
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0221,2025,ICCV,Identity-aware Language Gaussian Splatting for Open-vocabulary 3D Semantic Segmentation,./2025/ICCV/2025_ICCV_Identity-aware-Language-Gaussian-Splatting-for-Open-vocabu/01_overview.md,"3D Vision, Gaussian Splatting, semantic"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0478,2025,3DV,iFusion: Inverting Diffusion for Pose-Free Reconstruction from Sparse Views,./2025/3DV/2025_3DV_iFusion-Inverting-Diffusion-for-Pose-Free-Reconstruction-f/01_overview.md,"3D reconstruction, geometry, Diffusion, Generation, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0239,2025,ICCV,Kestrel: 3D Multimodal LLM for Part-Aware Grounded Description,./2025/ICCV/2025_ICCV_Kestrel-3D-Multimodal-LLM-for-Part-Aware-Grounded-Descript/01_overview.md,3D Vision
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0231,2025,ICCV,LangScene-X: Reconstruct Generalizable 3D Language-Embedded Scenes with TriMap Video Diffusion,./2025/ICCV/2025_ICCV_LangScene-X-Reconstruct-Generalizable-3D-Language-Embedded/01_overview.md,"3D Vision, Diffusion"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0175,2025,ICRA,LE-Object: Language Embedded Object-Level Neural Radiance Fields for Open-Vocabulary Scene,./2025/ICRA/2025_ICRA_LE-Object-Language-Embedded-Object-Level-Neural-Radiance-F/01_overview.md,semantic
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0394,2025,ICCV,Learning 3D Object Spatial Relationships from Pre-trained 2D Diffusion Models,./2025/ICCV/2025_ICCV_Learning-3D-Object-Spatial-Relationships-from-Pre-trained/01_overview.md,"Diffusion, Generation, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0388,2025,ICCV,Liberated-GS: 3D Gaussian Splatting Independent from SfM Point Clouds,./2025/ICCV/2025_ICCV_Liberated-GS-3D-Gaussian-Splatting-Independent-from-SfM-Po/01_overview.md,"Gaussian Splatting, geometry, point cloud, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0344,2025,CVPR,Light Transport-aware Diffusion Posterior Sampling for Single-View Reconstruction of 3D Volumes,./2025/CVPR/2025_CVPR_Light-Transport-aware-Diffusion-Posterior-Sampling-for-Sin/01_overview.md,"3D reconstruction, Diffusion, Generation, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0240,2025,ICCV,LIRA: Reasoning Reconstruction via Multimodal Large Language Models,./2025/ICCV/2025_ICCV_LIRA-Reasoning-Reconstruction-via-Multimodal-Large-Languag/01_overview.md,"3D Vision, Vision-Language"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0282,2025,IROS,LiV-GS: LiDAR-Vision Integration for 3D Gaussian Splatting SLAM in Outdoor Environments,./2025/IROS/2025_IROS_LiV-GS-LiDAR-Vision-Integration-for-3D-Gaussian-Splatting/01_overview.md,"3D Vision, Gaussian Splatting"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0471,2025,3DV,LoopSplat: Loop Closure by Registering 3D Gaussian Splats,./2025/3DV/2025_3DV_LoopSplat-Loop-Closure-by-Registering-3D-Gaussian-Splats/01_overview.md,"Gaussian Splatting, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0481,2025,3DV,LSSInst: Improving Geometric Modeling in LSS-Based BEV Perception with Instance Representation,./2025/3DV/2025_3DV_LSSInst-Improving-Geometric-Modeling-in-LSS-Based-BEV-Perc/01_overview.md,"sensor fusion, LiDAR, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0250,2025,ICCV,Mamba-3VL: Taming State Space Model for 3D Vision Language Learning,./2025/ICCV/2025_ICCV_Mamba-3VL-Taming-State-Space-Model-for-3D-Vision-Language/01_overview.md,3D Vision
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0251,2025,ICCV,MeshLLM: Empowering Large Language Models to Progressively Understand and Generate 3D Mesh,./2025/ICCV/2025_ICCV_MeshLLM-Empowering-Large-Language-Models-to-Progressively/01_overview.md,3D Vision
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0380,2025,ICCV,MGSR: 2D/3D Mutual-boosted Gaussian Splatting for High-fidelity Surface Reconstruction under Various Light Conditions,./2025/ICCV/2025_ICCV_MGSR-2D-3D-Mutual-boosted-Gaussian-Splatting-for-High-fide/01_overview.md,"Gaussian Splatting, 3D reconstruction, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0241,2025,ICCV,MM-Spatial: Exploring 3D Spatial Understanding in Multimodal LLMs,./2025/ICCV/2025_ICCV_MM-Spatial-Exploring-3D-Spatial-Understanding-in-Multimoda/01_overview.md,3D Vision
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0441,2025,NeurIPS,MS-GS: Multi-Appearance Sparse-View 3D Gaussian Splatting in the Wild,./2025/NeurIPS/2025_NeurIPS_MS-GS-Multi-Appearance-Sparse-View-3D-Gaussian-Splatting-i/01_overview.md,"Gaussian Splatting, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0442,2025,NeurIPS,Multimodal LiDAR-Camera Novel View Synthesis with Unified Pose-free Neural Fields,./2025/NeurIPS/2025_NeurIPS_Multimodal-LiDAR-Camera-Novel-View-Synthesis-with-Unified/01_overview.md,"geometry, sensor fusion, LiDAR, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0420,2025,ICLR,Multimodality Helps Few-shot 3D Point Cloud Semantic Segmentation,./2025/ICLR/2025_ICLR_Multimodality-Helps-Few-shot-3D-Point-Cloud-Semantic-Segme/01_overview.md,"semantic, alignment, point cloud, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0387,2025,ICCV,NeRF Is a Valuable Assistant for 3D Gaussian Splatting,./2025/ICCV/2025_ICCV_NeRF-Is-a-Valuable-Assistant-for-3D-Gaussian-Splatting/01_overview.md,"Gaussian Splatting, NeRF, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0409,2025,ICLR,"No Pose, No Problem: Surprisingly Simple 3D Gaussian Splats from Sparse Unposed Images",./2025/ICLR/2025_ICLR_No-Pose-No-Problem-Surprisingly-Simple-3D-Gaussian-Splats/01_overview.md,"Gaussian Splatting, geometry, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0437,2025,NeurIPS,OnlineSplatter: Pose-Free Online 3D Reconstruction for Free-Moving Objects,./2025/NeurIPS/2025_NeurIPS_OnlineSplatter-Pose-Free-Online-3D-Reconstruction-for-Free/01_overview.md,"Gaussian Splatting, 3D reconstruction, geometry, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0281,2025,IROS,OpenGS-Fusion: Open-Vocabulary Dense Mapping with Hybrid 3D Gaussian Splatting for Refined Object-Level Understanding,./2025/IROS/2025_IROS_OpenGS-Fusion-Open-Vocabulary-Dense-Mapping-with-Hybrid-3D/01_overview.md,"3D Vision, Gaussian Splatting, semantic"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0232,2025,ICCV,ORION: A Holistic End-to-End Autonomous Driving Framework by Vision-Language Instructed Action Generation,./2025/ICCV/2025_ICCV_ORION-A-Holistic-End-to-End-Autonomous-Driving-Framework-b/01_overview.md,Vision-Language Model
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0337,2025,CVPR,PartGen: Part-level 3D Generation and Reconstruction with Multi-view Diffusion Models,./2025/CVPR/2025_CVPR_PartGen-Part-level-3D-Generation-and-Reconstruction-with-M/01_overview.md,"3D reconstruction, Diffusion, Generation, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0451,2025,ICML,PF3plat: Pose-Free Feed-Forward 3D Gaussian Splatting for Novel View Synthesis,./2025/ICML/2025_ICML_PF3plat-Pose-Free-Feed-Forward-3D-Gaussian-Splatting-for-N/01_overview.md,"Gaussian Splatting, geometry, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0254,2025,ICCV,PlaceIt3D: Language-Guided Object Placement in Real 3D Scenes,./2025/ICCV/2025_ICCV_PlaceIt3D-Language-Guided-Object-Placement-in-Real-3D-Scen/01_overview.md,3D Vision
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0439,2025,NeurIPS,PLANA3R: Zero-shot Metric Planar 3D Reconstruction via Feed-forward Planar Splatting,./2025/NeurIPS/2025_NeurIPS_PLANA3R-Zero-shot-Metric-Planar-3D-Reconstruction-via-Feed/01_overview.md,"Gaussian Splatting, 3D reconstruction, 3D Vision"
ARCHIVE,Outside current robotics-first scope,Robotics-enabling 3D perception,pr-0381,2025,ICCV,QuickSplat: Fast 3D Surface Reconstruction via Learned Gaussian Initialization,./2025/ICCV/2025_ICCV_QuickSplat-Fast-3D-Surface-Reconstruction-via-Learned-Gaus/01_overview.md,"Gaussian Splatting, 3D reconstruction, 3D Vision"
