paper_id,title,year,venue,publication_kind,publication_status,category,primary_track,tier,sequence,roles,facets,evidence_level,reading_status,curation_status,identifier_status,primary_source_scope,primary_source,code_status,data_status,resource_ids,admission_reason,tier_reason,outgoing_relations,incoming_relation_count,overview_path
pr-0188,OmniVLA: Physically-Grounded Multimodal VLA with Unified Multi-Sensor Perception for Robotic Manipulation,2026,ICRA,conference,peer_reviewed,VLA and Generalist Robot Policies,VLA and generalist robot policies,REFERENCE,,method,"{""learning"":[""vla""],""interaction"":[""grasping""],""modality"":[""language""],""control_level"":[""policy"",""state_estimation""],""setting"":[],""embodiment"":[""arm""]}",FULL_TEXT_CHECKED,N/A,recorded,identified,venue_index,https://ras.papercept.net/conferences/conferences/ICRA26/program/ICRA26_ContentListWeb_4.html,not_identified,not_recorded,metric:success-rate,"OmniVLA: Physically-Grounded Multimodal VLA with Unified Multi-Sensor Perception for Robotic Manipulation is retained as REFERENCE because it provides an algorithmic or policy mechanism around VLA, Robotics for targeted comparison in VLA and generalist robot policies; it is not required for the current intensive reading spine.","Important on-demand reference, but not required in the current intensive sequence.",[],0,./2026/ICRA/2026_ICRA_OmniVLA-Physically-Grounded-Multimodal-VLA-with-Unified-Mu/01_overview.md
pr-0806,OnlinePG: Online Open-Vocabulary Panoptic Mapping with 3D Gaussian Splatting,2026,CVPR,conference,peer_reviewed,Embodied Navigation and Mapping,Robotics-enabling 3D perception,ARCHIVE,,method,"{""learning"":[],""interaction"":[""navigation""],""modality"":[""point_cloud""],""control_level"":[""state_estimation""],""setting"":[],""embodiment"":[""mobile""]}",FULL_TEXT_CHECKED,N/A,recorded,source_only,paper_specific,https://openaccess.thecvf.com/content/CVPR2026/html/Zhai_OnlinePG_Online_Open-Vocabulary_Panoptic_Mapping_with_3D_Gaussian_Splatting_CVPR_2026_paper.html,not_identified,not_recorded,metric:map,"OnlinePG: Online Open-Vocabulary Panoptic Mapping with 3D Gaussian Splatting is retained as ARCHIVE because its an algorithmic or policy mechanism around Gaussian Splatting, semantic mapping, open-vocabulary preserves historical or adjacent context for Robotics-enabling 3D perception; it is outside the current robotics-first intensive scope.",Historical or adjacent material retained for search; outside the current intensive scope.,[],0,./2026/CVPR/2026_CVPR_OnlinePG-Online-Open-Vocabulary-Panoptic-Mapping-with-3D-G/01_overview.md
pr-0195,Open-Vocabulary Spatio-Temporal Scene Graph for Robot Perception and Teleoperation Planning,2026,ICRA,conference,peer_reviewed,3D Vision-Language Understanding,Planning and control,NEXT,,method,"{""learning"":[""optimization_or_planning""],""interaction"":[],""modality"":[""language"",""rgb""],""control_level"":[""state_estimation""],""setting"":[],""embodiment"":[]}",FULL_TEXT_CHECKED,UNREAD,recorded,identified,venue_index,https://ras.papercept.net/conferences/conferences/ICRA26/program/ICRA26_ContentListWeb_5.html,not_identified,not_recorded,benchmark:replica;metric:map;metric:success-rate,"Open-Vocabulary Spatio-Temporal Scene Graph for Robot Perception and Teleoperation Planning is a NEXT comparison paper because it extends an algorithmic or policy mechanism around Robotics, Graph Reasoning, semantic in Planning and control, exposing a specialized frontier after the shared CORE spine.",Specialized or frontier extension selected after CORE for the Planning and control branch.,[],0,./2026/ICRA/2026_ICRA_Open-Vocabulary-Spatio-Temporal-Scene-Graph-for-Robot-Perc/01_overview.md
pr-0614,Opening the Sim-to-Real Door for Humanoid Pixel-to-Action Policy Transfer,2026,CVPR,conference,peer_reviewed,Robot Learning and Data,"Locomotion, whole-body, mobile manipulation, and humanoids",REFERENCE,,method,"{""learning"":[],""interaction"":[""grasping""],""modality"":[],""control_level"":[""policy""],""setting"":[""sim_to_real""],""embodiment"":[""arm"",""humanoid""]}",FULL_TEXT_CHECKED,N/A,recorded,source_only,paper_specific,https://openaccess.thecvf.com/content/CVPR2026/html/Xue_Opening_the_Sim-to-Real_Door_for_Humanoid_Pixel-to-Action_Policy_Transfer_CVPR_2026_paper.html,project_only,not_recorded,code:e2c05f9af6c7;metric:success-rate,"Opening the Sim-to-Real Door for Humanoid Pixel-to-Action Policy Transfer is retained as REFERENCE because it provides an algorithmic or policy mechanism around Robotics, humanoid, pixel-to-action for targeted comparison in Locomotion, whole-body, mobile manipulation, and humanoids; it is not required for the current intensive reading spine.","Important on-demand reference, but not required in the current intensive sequence.",[],0,./2026/CVPR/2026_CVPR_Opening-the-Sim-to-Real-Door-for-Humanoid-Pixel-to-Action/01_overview.md
pr-0365,Ov3R: Open-Vocabulary Semantic 3D Reconstruction from RGB Videos,2026,CVPR,conference,peer_reviewed,3D Vision-Language Understanding,Robotics-enabling 3D perception,ARCHIVE,,method,"{""learning"":[],""interaction"":[],""modality"":[""language"",""rgb"",""video""],""control_level"":[],""setting"":[],""embodiment"":[]}",FULL_TEXT_CHECKED,N/A,recorded,source_only,paper_specific,https://openaccess.thecvf.com/content/CVPR2026/html/Gong_Ov3R_Open-Vocabulary_Semantic_3D_Reconstruction_from_RGB_Videos_CVPR_2026_paper.html,not_identified,not_recorded,metric:map,"Ov3R: Open-Vocabulary Semantic 3D Reconstruction from RGB Videos is retained as ARCHIVE because its an algorithmic or policy mechanism around 3D reconstruction, semantic, alignment preserves historical or adjacent context for Robotics-enabling 3D perception; it is outside the current robotics-first intensive scope.",Historical or adjacent material retained for search; outside the current intensive scope.,[],0,./2026/CVPR/2026_CVPR_Ov3R-Open-Vocabulary-Semantic-3D-Reconstruction-from-RGB-V/01_overview.md
pr-0695,PALM: Progress-Aware Policy Learning via Affordance Reasoning for Long-Horizon Robotic Manipulation,2026,CVPR,conference,peer_reviewed,VLA and Generalist Robot Policies,VLA and generalist robot policies,NEXT,,method,"{""learning"":[""vla""],""interaction"":[""grasping""],""modality"":[""language""],""control_level"":[""policy""],""setting"":[""long_horizon""],""embodiment"":[""arm""]}",FULL_TEXT_CHECKED,UNREAD,recorded,source_only,paper_specific,https://openaccess.thecvf.com/content/CVPR2026/html/Liu_PALM_Progress-Aware_Policy_Learning_via_Affordance_Reasoning_for_Long-Horizon_Robotic_CVPR_2026_paper.html,project_only,not_recorded,code:47a98189de04;metric:success-rate,"PALM: Progress-Aware Policy Learning via Affordance Reasoning for Long-Horizon Robotic Manipulation is a NEXT comparison paper because it extends an algorithmic or policy mechanism around Robotics, VLA, affordance in VLA and generalist robot policies, exposing a specialized frontier after the shared CORE spine.",Specialized or frontier extension selected after CORE for the VLA and generalist robot policies branch.,[],0,./2026/CVPR/2026_CVPR_PALM-Progress-Aware-Policy-Learning-via-Affordance-Reasoni/01_overview.md
pr-0163,"Plan in Sandbox, Navigate in Open Worlds: Learning Physics-Grounded Abstracted Experience for Embodied Navigation",2026,ICML,conference,peer_reviewed,Embodied Navigation and Mapping,"RL, IL, offline learning, and robot data",REFERENCE,,method,"{""learning"":[""reinforcement_learning""],""interaction"":[""contact_rich"",""navigation""],""modality"":[""force_torque""],""control_level"":[""state_estimation""],""setting"":[],""embodiment"":[""mobile""]}",FULL_TEXT_CHECKED,N/A,recorded,identified,paper_specific,https://openreview.net/forum?id=W5e8c9nwNo,not_identified,not_recorded,metric:map;metric:success-rate,"Plan in Sandbox, Navigate in Open Worlds: Learning Physics-Grounded Abstracted Experience for Embodied Navigation is retained as REFERENCE because it provides an algorithmic or policy mechanism around Navigation, Reinforcement Learning for targeted comparison in RL, IL, offline learning, and robot data; it is not required for the current intensive reading spine.","Important on-demand reference, but not required in the current intensive sequence.",[],0,./2026/ICML/2026_ICML_Plan-in-Sandbox-Navigate-in-Open-Worlds-Learning-Physics-G/01_overview.md
pr-0459,PointDiT: Pixel-Space Diffusion for Monocular Geometry Estimation,2026,ICML,conference,peer_reviewed,3D Generative Modeling,Robotics-enabling 3D perception,ARCHIVE,,method,"{""learning"":[""diffusion""],""interaction"":[],""modality"":[""depth"",""point_cloud"",""rgb""],""control_level"":[],""setting"":[],""embodiment"":[]}",FULL_TEXT_CHECKED,N/A,recorded,identified,paper_specific,https://openreview.net/forum?id=hQWwTWGAyu,not_identified,not_recorded,,"PointDiT: Pixel-Space Diffusion for Monocular Geometry Estimation is retained as ARCHIVE because its an algorithmic or policy mechanism around Diffusion, Generation, depth preserves historical or adjacent context for Robotics-enabling 3D perception; it is outside the current robotics-first intensive scope.",Historical or adjacent material retained for search; outside the current intensive scope.,[],0,./2026/ICML/2026_ICML_PointDiT-Pixel-Space-Diffusion-for-Monocular-Geometry-Esti/01_overview.md
pr-0351,PointGS: Semantic-Consistent Unsupervised 3D Point Cloud Segmentation with 3D Gaussian Splatting,2026,CVPR,conference,peer_reviewed,3D Vision-Language Understanding,Robotics-enabling 3D perception,ARCHIVE,,method,"{""learning"":[],""interaction"":[],""modality"":[""language"",""point_cloud"",""rgb""],""control_level"":[],""setting"":[],""embodiment"":[]}",FULL_TEXT_CHECKED,N/A,recorded,source_only,paper_specific,https://openaccess.thecvf.com/content/CVPR2026/html/Song_PointGS_Semantic-Consistent_Unsupervised_3D_Point_Cloud_Segmentation_with_3D_Gaussian_CVPR_2026_paper.html,not_identified,not_recorded,benchmark:s3dis;benchmark:scannet;metric:map;metric:miou,"PointGS: Semantic-Consistent Unsupervised 3D Point Cloud Segmentation with 3D Gaussian Splatting is retained as ARCHIVE because its an algorithmic or policy mechanism around Gaussian Splatting, semantic, alignment preserves historical or adjacent context for Robotics-enabling 3D perception; it is outside the current robotics-first intensive scope.",Historical or adjacent material retained for search; outside the current intensive scope.,[],0,./2026/CVPR/2026_CVPR_PointGS-Semantic-Consistent-Unsupervised-3D-Point-Cloud-Se/01_overview.md
pr-0272,PointVLA: Injecting the 3D World into Vision-Language-Action Models,2026,RA-L,journal,peer_reviewed,VLA and Generalist Robot Policies,Robotics-enabling 3D perception,NEXT,,method,"{""learning"":[""reinforcement_learning"",""vla""],""interaction"":[""contact_rich""],""modality"":[""force_torque"",""language"",""rgb""],""control_level"":[""policy""],""setting"":[],""embodiment"":[]}",FULL_TEXT_CHECKED,UNREAD,recorded,identified,paper_specific,https://arxiv.org/abs/2503.07511,not_identified,not_recorded,benchmark:robotwin;metric:success-rate,"PointVLA: Injecting the 3D World into Vision-Language-Action Models is a NEXT comparison paper because it extends an algorithmic or policy mechanism around VLA, Vision-Language Model, 3D Vision in Robotics-enabling 3D perception, exposing a specialized frontier after the shared CORE spine.",Specialized or frontier extension selected after CORE for the Robotics-enabling 3D perception branch.,[],0,./2026/RA-L/2026_RA-L_PointVLA-Injecting-the-3D-World-into-Vision-Language-Actio/01_overview.md
pr-0261,PolicyTrim: Boosting Intrinsic Policy Efficiency of Vision-Language-Action Models,2026,ECCV,conference,peer_reviewed,VLA and Generalist Robot Policies,VLA and generalist robot policies,REFERENCE,,method,"{""learning"":[""vla""],""interaction"":[],""modality"":[""language"",""rgb""],""control_level"":[""policy""],""setting"":[],""embodiment"":[]}",FULL_TEXT_CHECKED,N/A,recorded,identified,paper_specific,https://arxiv.org/abs/2606.22540,project_only,not_recorded,benchmark:libero;code:3090cfc5c86d;metric:success-rate,"PolicyTrim: Boosting Intrinsic Policy Efficiency of Vision-Language-Action Models is retained as REFERENCE because it provides an algorithmic or policy mechanism around VLA, Vision-Language Model for targeted comparison in VLA and generalist robot policies; it is not required for the current intensive reading spine.","Important on-demand reference, but not required in the current intensive sequence.",[],0,./2026/ECCV/2026_ECCV_PolicyTrim-Boosting-Intrinsic-Policy-Efficiency-of-Vision/01_overview.md
pr-0458,PRISM: Learning Realistic Depth via Physics-Grounded Noise Disentanglement with Semantic-Geometric Collaboration,2026,ICML,conference,peer_reviewed,3D Vision-Language Understanding,Robotics-enabling 3D perception,ARCHIVE,,method,"{""learning"":[],""interaction"":[],""modality"":[""depth"",""language"",""rgb""],""control_level"":[],""setting"":[],""embodiment"":[]}",FULL_TEXT_CHECKED,N/A,recorded,identified,paper_specific,https://openreview.net/forum?id=AnofTirXgv,not_identified,not_recorded,metric:map;metric:success-rate,"PRISM: Learning Realistic Depth via Physics-Grounded Noise Disentanglement with Semantic-Geometric Collaboration is retained as ARCHIVE because its an algorithmic or policy mechanism around semantic, alignment, depth preserves historical or adjacent context for Robotics-enabling 3D perception; it is outside the current robotics-first intensive scope.",Historical or adjacent material retained for search; outside the current intensive scope.,[],0,./2026/ICML/2026_ICML_PRISM-Learning-Realistic-Depth-via-Physics-Grounded-Noise/01_overview.md
pr-0590,Push Anything: Single- and Multi-Object Pushing From First Sight with Contact-Implicit MPC,2026,ICRA,conference,peer_reviewed,Robotics Foundations: Planning and Control,"Manipulation, contact, tactile, and dexterity",REFERENCE,,foundation,"{""learning"":[""optimization_or_planning""],""interaction"":[""contact_rich"",""grasping""],""modality"":[],""control_level"":[""feedback_control""],""setting"":[],""embodiment"":[""arm""]}",FULL_TEXT_CHECKED,N/A,recorded,identified,paper_specific,https://arxiv.org/abs/2510.19974,project_only,not_recorded,code:834e35fff457;metric:success-rate,"Push Anything: Single- and Multi-Object Pushing From First Sight with Contact-Implicit MPC is retained as REFERENCE because it provides a reusable formulation or system primitive around Robotics, contact-rich manipulation, model predictive control for targeted comparison in Manipulation, contact, tactile, and dexterity; it is not required for the current intensive reading spine.","Important on-demand reference, but not required in the current intensive sequence.",[],0,./2026/ICRA/2026_ICRA_Push-Anything-Single-and-Multi-Object-Pushing-From-First-S/01_overview.md
pr-0427,RayI2P: Learning Rays for Image-to-Point Cloud Registration,2026,ICLR,conference,peer_reviewed,"3D Geometry, Registration, and Equivariance",Robotics-enabling 3D perception,REFERENCE,,method,"{""learning"":[],""interaction"":[],""modality"":[""point_cloud"",""rgb""],""control_level"":[],""setting"":[],""embodiment"":[]}",FULL_TEXT_CHECKED,N/A,recorded,identified,paper_specific,https://openreview.net/forum?id=arfeGsDWoq,not_identified,not_recorded,metric:map,"RayI2P: Learning Rays for Image-to-Point Cloud Registration is retained as REFERENCE because it provides an algorithmic or policy mechanism around geometry, point cloud, 3D Vision for targeted comparison in Robotics-enabling 3D perception; it is not required for the current intensive reading spine.","Important on-demand reference, but not required in the current intensive sequence.",[],0,./2026/ICLR/2026_ICLR_RayI2P-Learning-Rays-for-Image-to-Point-Cloud-Registration/01_overview.md
pr-0275,ReaDy-Go: Real-to-Sim Dynamic 3D Gaussian Splatting Simulation for Environment-Specific Visual Navigation with Moving Obstacles,2026,RA-L,journal,peer_reviewed,Embodied Navigation and Mapping,Robotics-enabling 3D perception,REFERENCE,,method,"{""learning"":[],""interaction"":[""navigation""],""modality"":[""point_cloud"",""rgb""],""control_level"":[""state_estimation""],""setting"":[""simulation""],""embodiment"":[""mobile""]}",FULL_TEXT_CHECKED,N/A,recorded,identified,paper_specific,https://arxiv.org/abs/2602.11575,project_only,not_recorded,code:d920a4918d25;metric:map,"ReaDy-Go: Real-to-Sim Dynamic 3D Gaussian Splatting Simulation for Environment-Specific Visual Navigation with Moving Obstacles is retained as REFERENCE because it provides an algorithmic or policy mechanism around 3D Vision, Navigation, Gaussian Splatting for targeted comparison in Robotics-enabling 3D perception; it is not required for the current intensive reading spine.","Important on-demand reference, but not required in the current intensive sequence.",[],0,./2026/RA-L/2026_RA-L_ReaDy-Go-Real-to-Sim-Dynamic-3D-Gaussian-Splatting-Simulat/01_overview.md
pr-0809,RealVLG-R1: A Large-Scale Real-World Visual-Language Grounding Benchmark for Robotic Perception and Manipulation,2026,CVPR,conference,peer_reviewed,Benchmarks and Datasets,"Manipulation, contact, tactile, and dexterity",REFERENCE,,benchmark_or_dataset,"{""learning"":[],""interaction"":[""grasping""],""modality"":[""language""],""control_level"":[""state_estimation""],""setting"":[""real_robot""],""embodiment"":[""arm""]}",FULL_TEXT_CHECKED,N/A,recorded,source_only,paper_specific,https://openaccess.thecvf.com/content/CVPR2026/html/Li_RealVLG-R1_A_Large-Scale_Real-World_Visual-Language_Grounding_Benchmark_for_Robotic_Perception_CVPR_2026_paper.html,not_identified,not_recorded,,"RealVLG-R1: A Large-Scale Real-World Visual-Language Grounding Benchmark for Robotic Perception and Manipulation is retained as REFERENCE because it provides a benchmark, dataset, or evaluation protocol around Visual-Language Grounding, Benchmark, Robotics for targeted comparison in Manipulation, contact, tactile, and dexterity; it is not required for the current intensive reading spine.","Important on-demand reference, but not required in the current intensive sequence.",[],0,./2026/CVPR/2026_CVPR_RealVLG-R1-A-Large-Scale-Real-World-Visual-Language-Ground/01_overview.md
pr-0161,Reasoning-VLA: An Efficient and Spatial-Guided General Vision-Language-Action Reasoning Model for Autonomous Driving,2026,ICML,conference,peer_reviewed,VLA and Generalist Robot Policies,VLA and generalist robot policies,REFERENCE,,method,"{""learning"":[""reinforcement_learning"",""vla""],""interaction"":[""contact_rich""],""modality"":[""force_torque"",""language"",""rgb""],""control_level"":[""policy""],""setting"":[],""embodiment"":[]}",FULL_TEXT_CHECKED,N/A,recorded,identified,paper_specific,https://openreview.net/forum?id=c4iSIrb6Iv,not_identified,not_recorded,metric:success-rate,"Reasoning-VLA: An Efficient and Spatial-Guided General Vision-Language-Action Reasoning Model for Autonomous Driving is retained as REFERENCE because it provides an algorithmic or policy mechanism around VLA, Vision-Language Model, Robotics for targeted comparison in VLA and generalist robot policies; it is not required for the current intensive reading spine.","Important on-demand reference, but not required in the current intensive sequence.",[],0,./2026/ICML/2026_ICML_Reasoning-VLA-An-Efficient-and-Spatial-Guided-General-Visi/01_overview.md
pr-0465,Rethinking Serialization in Linear 3D Vision: Decoupling Anisotropic Geometry from Isotropic Semantics,2026,ICML,conference,peer_reviewed,3D Vision-Language Understanding,Robotics-enabling 3D perception,ARCHIVE,,method,"{""learning"":[],""interaction"":[],""modality"":[""language"",""rgb""],""control_level"":[],""setting"":[],""embodiment"":[]}",FULL_TEXT_CHECKED,N/A,recorded,identified,paper_specific,https://openreview.net/forum?id=MSVQM8Ub2y,not_identified,not_recorded,metric:map;metric:miou,"Rethinking Serialization in Linear 3D Vision: Decoupling Anisotropic Geometry from Isotropic Semantics is retained as ARCHIVE because its an algorithmic or policy mechanism around semantic, alignment, 3D Vision preserves historical or adjacent context for Robotics-enabling 3D perception; it is outside the current robotics-first intensive scope.",Historical or adjacent material retained for search; outside the current intensive scope.,[],0,./2026/ICML/2026_ICML_Rethinking-Serialization-in-Linear-3D-Vision-Decoupling-An/01_overview.md
pr-0460,Rh-3DGS: Robust Open-Vocabulary Scene Understanding via Riemannian Huber Distillation and Manifold-Aware Sampling,2026,ICML,conference,peer_reviewed,3D Vision-Language Understanding,Robotics-enabling 3D perception,ARCHIVE,,method,"{""learning"":[],""interaction"":[],""modality"":[""language"",""rgb""],""control_level"":[],""setting"":[],""embodiment"":[]}",FULL_TEXT_CHECKED,N/A,recorded,identified,paper_specific,https://openreview.net/forum?id=bjtuHOb3vN,not_identified,not_recorded,metric:map,"Rh-3DGS: Robust Open-Vocabulary Scene Understanding via Riemannian Huber Distillation and Manifold-Aware Sampling is retained as ARCHIVE because its an algorithmic or policy mechanism around semantic, alignment, 3D Vision preserves historical or adjacent context for Robotics-enabling 3D perception; it is outside the current robotics-first intensive scope.",Historical or adjacent material retained for search; outside the current intensive scope.,[],0,./2026/ICML/2026_ICML_Rh-3DGS-Robust-Open-Vocabulary-Scene-Understanding-via-Rie/01_overview.md
pr-0164,RoboFlow4D: A Lightweight Flow World Model Toward Real-Time Flow-Guided Robotic Manipulation,2026,ICML,conference,peer_reviewed,VLA and Generalist Robot Policies,VLA and generalist robot policies,REFERENCE,,method,"{""learning"":[""reinforcement_learning"",""vla"",""world_model""],""interaction"":[""contact_rich"",""grasping""],""modality"":[""force_torque"",""language"",""rgb""],""control_level"":[""policy""],""setting"":[""real_time""],""embodiment"":[""arm""]}",FULL_TEXT_CHECKED,N/A,recorded,identified,paper_specific,https://openreview.net/forum?id=fh6XBnjFlv,not_identified,not_recorded,metric:success-rate,"RoboFlow4D: A Lightweight Flow World Model Toward Real-Time Flow-Guided Robotic Manipulation is retained as REFERENCE because it provides an algorithmic or policy mechanism around VLA, Vision-Language Model, Robotics for targeted comparison in VLA and generalist robot policies; it is not required for the current intensive reading spine.","Important on-demand reference, but not required in the current intensive sequence.",[],0,./2026/ICML/2026_ICML_RoboFlow4D-A-Lightweight-Flow-World-Model-Toward-Real-Time/01_overview.md
pr-0091,RoboInter: A Holistic Intermediate Representation Suite Towards Robotic Manipulation,2026,ICLR,conference,peer_reviewed,Benchmarks and Datasets,"Manipulation, contact, tactile, and dexterity",REFERENCE,,benchmark_or_dataset,"{""learning"":[],""interaction"":[""grasping""],""modality"":[""language"",""rgb""],""control_level"":[],""setting"":[],""embodiment"":[""arm""]}",FULL_TEXT_CHECKED,N/A,recorded,identified,paper_specific,https://openreview.net/forum?id=PGUC3mmMoi,not_identified,not_recorded,,"RoboInter: A Holistic Intermediate Representation Suite Towards Robotic Manipulation is retained as REFERENCE because it provides a benchmark, dataset, or evaluation protocol around Vision-Language Model, Robotics, Benchmark for targeted comparison in Manipulation, contact, tactile, and dexterity; it is not required for the current intensive reading spine.","Important on-demand reference, but not required in the current intensive sequence.",[],0,./2026/ICLR/2026_ICLR_RoboInter-A-Holistic-Intermediate-Representation-Suite-Tow/01_overview.md
pr-0165,RoboOmni: Actions Are Just Another Modality for Vision-Language Models,2026,ICML,conference,peer_reviewed,VLA and Generalist Robot Policies,VLA and generalist robot policies,REFERENCE,,method,"{""learning"":[""vla""],""interaction"":[],""modality"":[""language"",""rgb""],""control_level"":[""policy""],""setting"":[],""embodiment"":[]}",FULL_TEXT_CHECKED,N/A,recorded,identified,paper_specific,https://openreview.net/forum?id=qdXOfyGMuB,not_identified,not_recorded,metric:success-rate,"RoboOmni: Actions Are Just Another Modality for Vision-Language Models is retained as REFERENCE because it provides an algorithmic or policy mechanism around Vision-Language Model, Robotics for targeted comparison in VLA and generalist robot policies; it is not required for the current intensive reading spine.","Important on-demand reference, but not required in the current intensive sequence.",[],0,./2026/ICML/2026_ICML_RoboOmni-Actions-Are-Just-Another-Modality-for-Vision-Lang/01_overview.md
pr-0100,RobotArena $\infty$: Scalable Robot Benchmarking via Real-to-Sim Translation,2026,ICLR,conference,peer_reviewed,Benchmarks and Datasets,,REFERENCE,,benchmark_or_dataset,"{""learning"":[],""interaction"":[],""modality"":[],""control_level"":[],""setting"":[],""embodiment"":[]}",FULL_TEXT_CHECKED,N/A,recorded,identified,paper_specific,https://openreview.net/forum?id=OutljIofvS,not_identified,not_recorded,,"RobotArena $\infty$: Scalable Robot Benchmarking via Real-to-Sim Translation is retained as REFERENCE because it provides a benchmark, dataset, or evaluation protocol around Robotics, Benchmark for targeted comparison in Benchmarks and Datasets; it is not required for the current intensive reading spine.","Important on-demand reference, but not required in the current intensive sequence.",[],0,./2026/ICLR/2026_ICLR_RobotArena-infty-Scalable-Robot-Benchmarking-via-Real-to-S/01_overview.md
pr-0158,RoboTwin 2.0: A Scalable Data Generator and Benchmark with Strong Domain Randomization for Robust Bimanual Robotic Manipulation,2026,ICML,conference,peer_reviewed,Benchmarks and Datasets,VLA and generalist robot policies,REFERENCE,,benchmark_or_dataset,"{""learning"":[""vla""],""interaction"":[""grasping""],""modality"":[""language""],""control_level"":[""policy""],""setting"":[],""embodiment"":[""arm"",""bimanual""]}",FULL_TEXT_CHECKED,N/A,recorded,identified,paper_specific,https://openreview.net/forum?id=itonej9GIV,not_identified,not_recorded,benchmark:robotwin,"RoboTwin 2.0: A Scalable Data Generator and Benchmark with Strong Domain Randomization for Robust Bimanual Robotic Manipulation is retained as REFERENCE because it provides a benchmark, dataset, or evaluation protocol around VLA, Robotics, Benchmark for targeted comparison in VLA and generalist robot policies; it is not required for the current intensive reading spine.","Important on-demand reference, but not required in the current intensive sequence.",[],0,./2026/ICML/2026_ICML_RoboTwin-2.0-A-Scalable-Data-Generator-and-Benchmark-with/01_overview.md
pr-0587,Rodrigues Network for Learning Robot Actions,2026,ICLR,conference,peer_reviewed,Robot Learning and Data,"RL, IL, offline learning, and robot data",REFERENCE,,method,"{""learning"":[""imitation_learning""],""interaction"":[],""modality"":[],""control_level"":[""policy""],""setting"":[],""embodiment"":[]}",FULL_TEXT_CHECKED,N/A,recorded,identified,paper_specific,https://openreview.net/forum?id=IZHk6BXBST,not_identified,not_recorded,metric:success-rate,"Rodrigues Network for Learning Robot Actions is retained as REFERENCE because it provides an algorithmic or policy mechanism around Robotics, kinematics, action representation for targeted comparison in RL, IL, offline learning, and robot data; it is not required for the current intensive reading spine.","Important on-demand reference, but not required in the current intensive sequence.",[],0,./2026/ICLR/2026_ICLR_Rodrigues-Network-for-Learning-Robot-Actions/01_overview.md
pr-0180,RynnVLA-001: Using Human Demonstrations to Improve Robot Manipulation,2026,ICRA,conference,peer_reviewed,VLA and Generalist Robot Policies,VLA and generalist robot policies,REFERENCE,,method,"{""learning"":[""imitation_learning"",""vla""],""interaction"":[""grasping""],""modality"":[""language""],""control_level"":[""policy""],""setting"":[],""embodiment"":[""arm""]}",FULL_TEXT_CHECKED,N/A,recorded,identified,venue_index,https://ras.papercept.net/conferences/conferences/ICRA26/program/ICRA26_ContentListWeb_3.html,not_identified,not_recorded,metric:success-rate,"RynnVLA-001: Using Human Demonstrations to Improve Robot Manipulation is retained as REFERENCE because it provides an algorithmic or policy mechanism around VLA, Robotics for targeted comparison in VLA and generalist robot policies; it is not required for the current intensive reading spine.","Important on-demand reference, but not required in the current intensive sequence.",[],0,./2026/ICRA/2026_ICRA_RynnVLA-001-Using-Human-Demonstrations-to-Improve-Robot-Ma/01_overview.md
pr-0461,S2GS: Streaming Semantic Gaussian Splatting for Online Scene Understanding and Reconstruction,2026,ICML,conference,peer_reviewed,3D Vision-Language Understanding,Robotics-enabling 3D perception,ARCHIVE,,method,"{""learning"":[],""interaction"":[],""modality"":[""language"",""point_cloud"",""rgb""],""control_level"":[],""setting"":[],""embodiment"":[]}",FULL_TEXT_CHECKED,N/A,recorded,identified,paper_specific,https://openreview.net/forum?id=CbWCaD8tRC,not_identified,not_recorded,metric:map,"S2GS: Streaming Semantic Gaussian Splatting for Online Scene Understanding and Reconstruction is retained as ARCHIVE because its an algorithmic or policy mechanism around Gaussian Splatting, 3D reconstruction, semantic preserves historical or adjacent context for Robotics-enabling 3D perception; it is outside the current robotics-first intensive scope.",Historical or adjacent material retained for search; outside the current intensive scope.,[],0,./2026/ICML/2026_ICML_S2GS-Streaming-Semantic-Gaussian-Splatting-for-Online-Scen/01_overview.md
pr-0293,SAGE-Nav: Leveraging LLM Planning and Alignment Fusion for Hierarchical Scene Graph-Guided Navigation,2026,IROS,conference,peer_reviewed,Embodied Navigation and Mapping,Planning and control,REFERENCE,,method,"{""learning"":[""optimization_or_planning""],""interaction"":[""navigation""],""modality"":[],""control_level"":[""state_estimation""],""setting"":[],""embodiment"":[""mobile""]}",FULL_TEXT_CHECKED,N/A,recorded,identified,paper_specific,https://arxiv.org/abs/2606.25497,not_identified,not_recorded,metric:map,"SAGE-Nav: Leveraging LLM Planning and Alignment Fusion for Hierarchical Scene Graph-Guided Navigation is retained as REFERENCE because it provides an algorithmic or policy mechanism around Navigation, Graph Reasoning for targeted comparison in Planning and control; it is not required for the current intensive reading spine.","Important on-demand reference, but not required in the current intensive sequence.",[],0,./2026/IROS/2026_IROS_SAGE-Nav-Leveraging-LLM-Planning-and-Alignment-Fusion-for/01_overview.md
